,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
11584,27609355,https://www.airbnb.com/rooms/27609355,20241104040953,2024-11-04,city scrape,Bedroom available 20 mins to Manhattan!!,"Modern comfortable apartment with a private bedroom available for rent with closet, window and a comfortable bed to get a great night sleep!! This recently renovated 5 bedroom apartment invites you to accommodate this bedroom and share with friendly, but busy roommates in the apartment with a lovely big kitchen and two full bathrooms. Feel free to cook all your meals and enjoy the apartment with roof top and close proximity to subways.<br /><br />NOTE: We do not supply bedding; we only supply sheets.","Bedford-stuyvesant is a fantastic neighborhood with lots of history, beautiful brownstones to admire, and new and delicious restaurants to discover or funky trendy cafes to enjoy!<br /><br />The short walk to the J train Gates avenue stop makes it a perfect location to enjoy real Brooklyn but just a short subway right to the hustle and bustle of Manhattan.",https://a0.muscache.com/pictures/60a040b5-cba7-44b0-8770-a10b153b5a6c.jpg,30532557,https://www.airbnb.com/users/show/30532557,Eibhlin,2015-04-03,,"Hi!

I'm from Ireland, Dublin, and love to travel, and explore new places! Delighted to share my City with you! Hope you enjoy it as much as i do..  

My nanny always used to say ""the world is your oyster"" !

Happy travels,
Slainte!

",within a few hours,100%,69%,f,https://a0.muscache.com/im/users/30532557/profile_pic/1442545955/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/30532557/profile_pic/1442545955/original.jpg?aki_policy=profile_x_medium,Bushwick,21.0,51.0,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Bedford-Stuyvesant,Brooklyn,40.68987,-73.92695,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Heating"", ""Lock on bedroom door"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""Kitchen"", ""Wifi""]",$42.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,3,33,63,243,2024-11-04,3,0,0,2019-12-07,2022-11-16,3.33,4.0,2.67,4.33,4.0,4.0,3.67,,f,14,0,14,0,0.05
11795,28346019,https://www.airbnb.com/rooms/28346019,20241104040953,2024-11-04,previous scrape,Cozy accommodation in Queens for MAX 2 people,,,https://a0.muscache.com/pictures/2854e071-5417-4536-8b8d-393a29642dfc.jpg,43044876,https://www.airbnb.com/users/show/43044876,Haruhisa,2015-08-31,"New York, NY","Hi there,
My name is Haru. 
I love traveling around the world and hope to help people like me!!
",,,,f,https://a0.muscache.com/im/users/43044876/profile_pic/1441076545/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/43044876/profile_pic/1441076545/original.jpg?aki_policy=profile_x_medium,Sunnyside,4.0,6.0,"['email', 'phone']",t,t,,Elmhurst,Queens,40.74503,-73.87131,Private room in townhouse,Private room,2,,1 shared bath,,,"[""Heating"", ""Essentials"", ""Kitchen"", ""Wifi"", ""Hair dryer"", ""Hot water""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,0,2024-11-04,2,0,0,2018-12-17,2019-03-03,4.0,3.5,2.0,5.0,4.0,4.5,2.5,,f,4,0,4,0,0.03
11950,28931117,https://www.airbnb.com/rooms/28931117,20241104040953,2024-11-04,previous scrape,AMAZING LUXURY 1 BEDROOM NEAR TIMES SQUARE/MIDTOWN,"Amazing luxury apartment steps away from Times Square and many major subway lines. You'll feel right at home here, with view into midtown Manhattan. The apartment has fantastic amenities such as a laundry room, pool, and gym. When you are ready to explore the city, many restaurants and attractions are within just a 10 minute walk!",,https://a0.muscache.com/pictures/87180f45-5b62-4139-8fe9-29c96685f734.jpg,13027278,https://www.airbnb.com/users/show/13027278,Jinna,2014-03-11,"New York, NY","NYC transplant originally hailing from Harbin, China. Loves spicy food, indoor gardening, old-school hiphop.

If you are a foodie, we could get along. I'll show you all the best hole-in-the-wall eats, as well as fancy-shmancy restaurants in NYC that I've explored over the years!",,,,f,https://a0.muscache.com/im/pictures/user/1666d84b-4a5a-4761-a2b9-d55660e227e4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1666d84b-4a5a-4761-a2b9-d55660e227e4.jpg?aki_policy=profile_x_medium,Hell's Kitchen,1.0,2.0,"['email', 'phone']",t,t,,Hell's Kitchen,Manhattan,40.75789,-73.99403,Entire condo,Entire home/apt,2,,1 bath,1.0,,"[""Smoke alarm"", ""Air conditioning"", ""Paid parking off premises"", ""Wifi"", ""Hair dryer"", ""Dryer"", ""Heating"", ""Washer"", ""Carbon monoxide alarm"", ""Hot tub"", ""Hot water"", ""Gym"", ""Pool"", ""Shampoo"", ""Host greets you"", ""Elevator"", ""Essentials"", ""Breakfast"", ""Kitchen""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,,0,0,0,0,2024-11-04,2,0,0,2018-10-13,2018-11-17,4.0,4.5,2.5,5.0,5.0,5.0,4.5,,f,1,1,0,0,0.03
13506,33970585,https://www.airbnb.com/rooms/33970585,20241104040953,2024-11-04,previous scrape,Ingrid’s Columbia Apt,,,https://a0.muscache.com/pictures/600dc2a8-b5b6-49fc-a420-153aa4ed4f0b.jpg,256012654,https://www.airbnb.com/users/show/256012654,Yueying,2019-04-15,"New York, NY",,,,,f,https://a0.muscache.com/im/pictures/user/6e26affb-27ca-49a0-a9c9-0ae793c56c63.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6e26affb-27ca-49a0-a9c9-0ae793c56c63.jpg?aki_policy=profile_x_medium,Upper West Side,1.0,2.0,"['email', 'phone']",t,t,,Upper West Side,Manhattan,40.80147,-73.96197,Private room in rental unit,Private room,2,,1.5 shared baths,1.0,,"[""Heating"", ""Washer"", ""Smoke alarm"", ""Elevator"", ""Hot water"", ""Hangers"", ""Pets allowed"", ""Kitchen"", ""Wifi"", ""Dryer""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,,0,0,0,0,2024-11-04,2,0,0,2019-07-27,2019-08-03,4.5,5.0,2.5,4.5,4.5,5.0,4.0,,f,1,0,1,0,0.03
14667,37890312,https://www.airbnb.com/rooms/37890312,20241104040953,2024-11-04,city scrape,"Studio Queen bed, in posh Area.","Fully furnished full size double bed studio including a queen size futon located in posh Area and is very close (3 - 5 min walk) to subways, banks, malls, restaurants, pharmacies, laundromat and parks by walk.<br /><br />This is a street level basement studio that includes fully private kitchen, full bathroom, refrigrator in kitchen, workstation, 2 full size beds, Air conditioner, Heater, 2 walkin closets, storage room, private entrance.","- Very clean and posh neighborhood, <br />- Close to Shopping malls, restaurant, <br />- Transportation is just a block away 4 min walk for buses and subways, trains to airport,<br />- lake, park, dog park is just 5 min walk away",https://a0.muscache.com/pictures/a7dbede6-8624-4297-9c94-1d9ad36f98b0.jpg,116056294,https://www.airbnb.com/users/show/116056294,Kabeer,2017-02-12,"New York, NY","Fun loving very outspoken person, mostly travel on business. Love to explore new cities and culture.",within a day,50%,,f,https://a0.muscache.com/im/pictures/user/71e1a699-11d4-41e2-ae77-51b17163bcda.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/71e1a699-11d4-41e2-ae77-51b17163bcda.jpg?aki_policy=profile_x_medium,Forest Hills,2.0,4.0,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Rego Park,Queens,40.73059,-73.8531,Entire home,Entire home/apt,2,1.0,1 bath,1.0,3.0,"[""Generic body soap"", ""Sound system"", ""Smoke alarm"", ""Air conditioning"", ""Coffee maker: drip coffee maker"", ""Generic conditioner"", ""Extra pillows and blankets"", ""Pets allowed"", ""Self check-in"", ""Wifi"", ""Hair dryer"", ""Shower gel"", ""Free street parking"", ""TV with standard cable"", ""Heating"", ""Dishes and silverware"", ""Microwave"", ""Long term stays allowed"", ""Safe"", ""Carbon monoxide alarm"", ""Bed linens"", ""Private backyard"", ""Portable fans"", ""Single level home"", ""GE stove"", ""Iron"", ""Hot water"", ""Cleaning products"", ""Piano"", ""Hot water kettle"", ""Keypad"", ""Room-darkening shades"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Shampoo"", ""GE stainless steel oven"", ""Bathtub"", ""Lake access"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Laundromat nearby"", ""Essentials"", ""Hangers"", ""Kitchen"", ""Toaster"", ""Patio or balcony"", ""Clothing storage: closet"", ""Outdoor furniture"", ""GE refrigerator""]",$123.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,30,60,90,365,2024-11-04,10,0,0,2019-09-02,2022-12-11,3.8,3.9,2.9,4.5,4.1,4.5,3.6,,f,2,1,1,0,0.16
15380,40086915,https://www.airbnb.com/rooms/40086915,20241104040953,2024-11-04,previous scrape,Cozy Bedroom in Flourishing Prospect Heights!,"This is a very cozy 4 bedroom / 1.5 bath apartment spacet comes fully furnished! All utilities are available for your use, Roku device w/ TV, and washer/dryer is located in building basement!<br /><br />The building is located in the flourishing Prospect Heights neighborhood, with easy access to S,C,2,3,4,5,B,Q trains. You're steps away from dozens of nearby restaurants, bars, and Prospect Park.<br /><br />The 3 other roommates are 2 males / 1 female, all professionals in mid-20's who are welcoming and courteous.",,https://a0.muscache.com/pictures/99aea891-318a-42ae-b58d-3414a7bc66fa.jpg,309240711,https://www.airbnb.com/users/show/309240711,Julian,2019-11-13,"New York, United States",,,,,f,https://a0.muscache.com/im/pictures/user/User-309240711/original/9f29c282-7001-4c4e-83d0-9bf0b2815213.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-309240711/original/9f29c282-7001-4c4e-83d0-9bf0b2815213.jpeg?aki_policy=profile_x_medium,Crown Heights,1.0,1.0,"['email', 'phone']",t,t,,Crown Heights,Brooklyn,40.67573,-73.95885,Private room in rental unit,Private room,2,,1.5 baths,,,"[""Iron"", ""TV"", ""Washer"", ""Heating"", ""Lock on bedroom door"", ""Smoke alarm"", ""Essentials"", ""Air conditioning"", ""Hot water"", ""Carbon monoxide alarm"", ""Hangers"", ""First aid kit"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Dryer"", ""Private living room""]",,60,60,60.0,60.0,60.0,60.0,60.0,60.0,,,0,0,0,0,2024-11-04,1,0,0,2019-12-09,2019-12-09,4.0,5.0,2.0,5.0,5.0,5.0,4.0,,f,1,0,1,0,0.02
15463,40302355,https://www.airbnb.com/rooms/40302355,20241104040953,2024-11-04,previous scrape,Upper West Manhattan 1B1B near Columbia University,"Fully furnished with 1 Dyson Air Purifier and Humidifier, and lots of kitchen appliances and cookware including Water Purifier, Rice cooker, Auto Griller, Bread maker, coffee bean blender;",,https://a0.muscache.com/pictures/6ae03022-fbd5-4a6f-93fd-5f3ec4add595.jpg,257908724,https://www.airbnb.com/users/show/257908724,Thejaswini,2019-04-25,,,,,,f,https://a0.muscache.com/im/pictures/user/User-257908724/original/6cb855fb-95bc-478a-b548-783468eead50.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-257908724/original/6cb855fb-95bc-478a-b548-783468eead50.jpeg?aki_policy=profile_x_medium,Morningside Heights,1.0,1.0,"['email', 'phone', 'work_email']",t,f,,Morningside Heights,Manhattan,40.8044,-73.96574,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Iron"", ""Heating"", ""Washer"", ""Dishes and silverware"", ""Smoke alarm"", ""Elevator"", ""Essentials"", ""Air conditioning"", ""Refrigerator"", ""Breakfast"", ""Hangers"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Free street parking"", ""Dryer""]",,1000,1001,1000.0,1000.0,1001.0,1001.0,1000.0,1001.0,,f,0,0,0,0,2024-11-04,2,0,0,2019-12-20,2020-01-06,4.5,4.5,2.5,4.5,4.0,5.0,5.0,,f,1,1,0,0,0.03
15935,41492412,https://www.airbnb.com/rooms/41492412,20241104040953,2024-11-04,previous scrape,Large one bedroom 15 minutes away from Manhattan!,Amazingly cozy and large one bedroom apartment.  The place is all yours and you are just steps away from the D train which takes you into Manhattan  in 3 short stops.  Apartment comes with a beautiful flat screen television with an Amazon Fire Stick and Netflix included.,"Located in Sunset Park, Brooklyn — you are minutes away from Manhattan on the D train which is just steps away.  Two blocks away from the park. Close to Park Slope, Red Hook, Gowanus, Cobble Hill and Brooklyn Heights.",https://a0.muscache.com/pictures/c9d7fa59-0de5-43ce-a0ba-cbd2ee5f157a.jpg,301792915,https://www.airbnb.com/users/show/301792915,Bandar,2019-10-12,"New York, NY","I'm a Professor and an award-winning film director.
https://m.imdb.com/name/nm2289023/",,,,f,https://a0.muscache.com/im/pictures/user/3550c792-8c57-462a-a456-274be85d4b46.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3550c792-8c57-462a-a456-274be85d4b46.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Borough Park,Brooklyn,40.6426,-73.99851,Entire rental unit,Entire home/apt,3,,1 bath,1.0,,"[""Fire extinguisher"", ""Smoke alarm"", ""Stove"", ""Extra pillows and blankets"", ""Pets allowed"", ""Wifi"", ""Hair dryer"", ""Shower gel"", ""Free street parking"", ""TV with standard cable"", ""Heating"", ""Dishes and silverware"", ""Microwave"", ""Coffee maker: pour-over coffee"", ""Long term stays allowed"", ""Smoking allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Baking sheet"", ""Iron"", ""Hot water"", ""Hot water kettle"", ""Refrigerator"", ""Private entrance"", ""Shampoo"", ""Bathtub"", ""Dishwasher"", ""Cooking basics"", ""Laundromat nearby"", ""Essentials"", ""Hangers"", ""First aid kit"", ""Freezer"", ""Kitchen"", ""Oven"", ""Courtyard view""]",,30,60,30.0,30.0,1125.0,1125.0,30.0,1125.0,,f,0,0,0,0,2024-11-04,2,0,0,2020-02-13,2021-06-12,4.0,3.5,2.5,3.0,4.0,3.0,3.5,,f,1,1,0,0,0.03
16217,42436819,https://www.airbnb.com/rooms/42436819,20241104040953,2024-11-04,previous scrape,Two-floor two-bedroom with private backyard!,"Bright and sunny 2-floor, 2-bedroom with a private backyard, minutes away from Prospect Park and the Barclays Center.","Great restaurants, historic brownstones, lots of dogs, and friendly people!",https://a0.muscache.com/pictures/e6f4798e-818b-44c9-a9c4-f64f2fceb322.jpg,16466962,https://www.airbnb.com/users/show/16466962,Travis,2014-06-06,"New York, NY","Yale grad ('14, philosophy major) who enjoys good conversation, food, books, and music. Worked in finance, and now tech. ",,,,f,https://a0.muscache.com/im/pictures/user/b3d82adf-2b56-4504-aadc-b710cc318c29.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b3d82adf-2b56-4504-aadc-b710cc318c29.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,Neighborhood highlights,Prospect Heights,Brooklyn,40.67921,-73.96423,Entire rental unit,Entire home/apt,6,,1 bath,2.0,,"[""Smoke alarm"", ""Air conditioning"", ""Pets allowed"", ""Wifi"", ""Hair dryer"", ""Free street parking"", ""Dryer"", ""TV"", ""Washer"", ""Heating"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Iron"", ""Free parking on premises"", ""Hot water"", ""Gym"", ""Backyard"", ""Shampoo"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""First aid kit"", ""Kitchen""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,0,2024-11-04,2,0,0,2020-03-04,2020-03-31,4.0,5.0,2.0,5.0,4.5,4.5,4.0,,f,1,1,0,0,0.04
16362,42795487,https://www.airbnb.com/rooms/42795487,20241104040953,2024-11-04,previous scrape,New apartment in Bushwick 2020,"This apartment is located in Bushwick Brooklyn. It is about 20min away from Manhattan.<br />2min from subway J Line  “Halsey Street"" station.<br />15min from subway L Line “Wilson Avenue” station .<br />Your room is on 2nd floor. There is no elevator it is walk-up town house.<br /><br />The apartment is fully remodeled in 2020 and we are the first tenant in this building. Everything was new at that time.<br />New Bathroom and New Kitchen, also New floor and new painted wall.","Bushwick has become synonymous with new music and buzzy eateries, cutting-edge art and fashion trends. You’ll find galleries and rock venues in former warehouses—many of which serve as legal canvases for street artists—and some of the borough’s best nightlife.<br /><br />Bushwick is in northern Brooklyn, near Bedford-Stuyvesant and Williamsburg. Take the L train to Morgan Avenue to find its burgeoning center.<br />Rooftop music venues with a view of the Manhattan skyline and cool dive bars with happy-hour specials.<br />Vintage shopping, creative restaurants like pizza trendsetter Roberta’s and the murals along Troutman Street.<br />Bushwick is home to a thriving Latin community, as evidenced by the authentic taquerias, venerable bodegas and various national flags.<br /><br /> You can find almost everything you need in this neighborhood.  There are supermarket, drug store, grocery stores around subway stations Laundromat is 1-2 block away. There is one nice cafe “Little Skips East”<br ",https://a0.muscache.com/pictures/05a496bb-8dd6-44ca-9181-99f8897eb81a.jpg,19303369,https://www.airbnb.com/users/show/19303369,Hiroki,2014-08-01,United States,,within a few hours,96%,86%,f,https://a0.muscache.com/im/pictures/user/User/original/5c77fde8-d978-4e09-ac4d-503ec89d81b3.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/5c77fde8-d978-4e09-ac4d-503ec89d81b3.jpeg?aki_policy=profile_x_medium,Elmhurst,300.0,353.0,"['email', 'phone']",t,t,Neighborhood highlights,Bushwick,Brooklyn,40.6874,-73.9149,Private room in townhouse,Private room,1,,1 shared bath,,,"[""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Microwave"", ""Laundromat nearby"", ""Air conditioning"", ""Refrigerator"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Hangers"", ""Freezer"", ""Kitchen"", ""Wifi"", ""Hot water""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,0,2024-11-04,1,0,0,2020-06-05,2020-06-05,4.0,3.0,2.0,5.0,5.0,5.0,4.0,,f,255,6,249,0,0.02
16780,43803619,https://www.airbnb.com/rooms/43803619,20241104040953,2024-11-04,previous scrape,"Cozy & Bright One Bedroom, Upper East Side","Cute well lit one bedroom apartment in the heart of the Upper East Side. The Upper East Side (UES) is host to world-famous museums, fantastic restaurants and lots of shopping! Not to mention, Central Park and East River Walkway. <br /><br />The unit comes equipped with a queen size bed, bathroom, kitchen, and plenty of storage. It's surrounded by grocery stores, laundromats, restaurants, and gyms. And perhaps most importantly, the unit is easily accesible via ride hailing or the 83rd St Q train.",,https://a0.muscache.com/pictures/5fb1365a-f127-4b79-a4c4-941ff2dacbd5.jpg,350196855,https://www.airbnb.com/users/show/350196855,Miles,2020-06-15,"Ithaca, NY",,,,,f,https://a0.muscache.com/im/pictures/user/13b1a7ad-acfc-487e-b8d9-fb45c9e02026.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/13b1a7ad-acfc-487e-b8d9-fb45c9e02026.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,Upper East Side,Manhattan,40.77572,-73.95369,Entire rental unit,Entire home/apt,1,,1 bath,1.0,,"[""Heating"", ""TV"", ""Fire extinguisher"", ""Smoke alarm"", ""Essentials"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Hangers"", ""First aid kit"", ""Kitchen"", ""Wifi""]",,30,60,30.0,30.0,1125.0,1125.0,30.0,1125.0,,,0,0,0,0,2024-11-04,1,0,0,2020-07-26,2020-07-26,4.0,3.0,2.0,5.0,4.0,5.0,5.0,,f,1,1,0,0,0.02
17042,44769471,https://www.airbnb.com/rooms/44769471,20241104040953,2024-11-04,previous scrape,Luxury 2 Bedroom 2 Bath Townhouse in Manhattan,"Chic and quiet in the heart of Manhattan.  Half block to the 2/3 Express Train.  Short distance to A/C/D Trains.  Whole Foods, Central Park, restaurants, cafes, & shopping are an easy walk from the property.  Equipped with washer/dryer, dishwasher, and fully equipped kitchen.  This spacious apartment occupies 2 floors with a bedroom & bath on each floor and a large private garden/patio area in the rear.  Free Wifi, laundry & smart TV.","Safe and convenient neighborhood within walking distance to Whole Foods, great restaurants, cafes and shopping",https://a0.muscache.com/pictures/miso/Hosting-44769471/original/ec287f6b-1728-42a3-a595-2032b44ac353.jpeg,1556814,https://www.airbnb.com/users/show/1556814,Tamra,2012-01-02,,"Started hosting after tiring of staying in cramped, expensive hotel rooms. After 1 stay in a NYC apartment, we decided that an apartment was the only way to have an authentic & satisfying experience in a major city.  We don't regret our decision - we host guests from all over the world. We enjoy meeting new people & providing safe, comfortable accommodations for guests seeking an authentic experience.  Satisfied guests make it all worthwhile.",within a few hours,100%,69%,f,https://a0.muscache.com/im/users/1556814/profile_pic/1325510782/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1556814/profile_pic/1325510782/original.jpg?aki_policy=profile_x_medium,Harlem,20.0,42.0,"['email', 'phone']",t,t,Neighborhood highlights,Harlem,Manhattan,40.81463,-73.94214,Entire rental unit,Entire home/apt,8,,2 baths,2.0,,"[""Fire extinguisher"", ""Smoke alarm"", ""Stove"", ""Air conditioning"", ""Extra pillows and blankets"", ""Pets allowed"", ""Self check-in"", ""Wifi"", ""Hair dryer"", ""Free street parking"", ""Dryer"", ""Body soap"", ""TV"", ""Washer"", ""Heating"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker: pour-over coffee"", ""Long term stays allowed"", ""Safe"", ""High chair"", ""Carbon monoxide alarm"", ""Bed linens"", ""Baking sheet"", ""Portable fans"", ""Private backyard"", ""Dedicated workspace"", ""Iron"", ""Hot water"", ""Cleaning products"", ""Keypad"", ""Refrigerator"", ""Indoor fireplace"", ""Bathtub"", ""Window guards"", ""Dishwasher"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Freezer"", ""Kitchen"", ""Toaster"", ""Oven"", ""Clothing storage: closet"", ""Outlet covers""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,247,2024-11-04,3,0,0,2021-10-17,2023-04-07,3.67,3.0,2.33,4.67,4.33,4.33,2.67,,f,11,10,1,0,0.08
17540,46120125,https://www.airbnb.com/rooms/46120125,20241104040953,2024-11-04,city scrape,Spacious New  Private Room,"The Bedford House is located in Bed-Stuy, a historic Brooklyn neighborhood that feels like home with its quaint streets and vibrant culture. This home offers spacious apartments with a serene outdoor area, spacious common areas and modern amenities — all tied together by our coliving community. As you enjoy all the Bedford House has to offer, you’ll meet people from every corner of the world, building a community from the comfort of your home.","The Bedford House is in the charming and historic Bed-Stuy neighborhood, with the lively Herbert Von King park, trendy coffee shops like Brooklyn Blend and eclectic cuisine ranging from Caribbean to Japanese all within walking distance. If you feel like getting outside, you can take a stroll down Bed-Stuy's tree-lined streets and admire the brick and brownstone architecture the neighborhood is known for.",https://a0.muscache.com/pictures/0337e86d-95a8-4102-a024-a59560103e42.jpg,371795453,https://www.airbnb.com/users/show/371795453,Outpost Club,2020-10-13,,"Are you tired of the tedious and time-consuming process of finding the right place to live? At Outpost Club, we think it should be as easy as grabbing your favorite cup of coffee. Our team - comprised of seasoned travelers - founded Outpost Club to make the process of relocating to a new city easier than ever before.",within an hour,100%,79%,f,https://a0.muscache.com/im/pictures/user/d3d017d1-6e45-43fd-aadf-c19f4c7c1d19.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d3d017d1-6e45-43fd-aadf-c19f4c7c1d19.jpg?aki_policy=profile_x_medium,Bedford-Stuyvesant,10.0,15.0,"['email', 'phone']",t,t,Neighborhood highlights,Bedford-Stuyvesant,Brooklyn,40.68954849243164,-73.94300079345703,Private room in rental unit,Private room,2,2.0,2 shared baths,1.0,1.0,"[""TV"", ""Washer"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Air conditioning"", ""Exterior security cameras on property"", ""Breakfast"", ""Carbon monoxide alarm"", ""Hangers"", ""Kitchen"", ""Wifi""]",$47.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,0,17,47,322,2024-11-04,2,0,0,2021-02-28,2021-12-24,3.5,3.5,2.5,3.5,4.0,3.5,3.5,,f,10,0,10,0,0.04
18178,47848179,https://www.airbnb.com/rooms/47848179,20241104040953,2024-11-04,previous scrape,65st (M/R) 2minutes walk from station,"Located on a quiet residential tree-lined street. 7 train. 20 min to Grand Central.Near a variety of stores, including a Japanese market, Korean supermarket, banks, restaurants, bars and pharmacies.<br />There is large living and kitchen.This floor was renovated and newly opened in 2013.","Located on a quiet residential tree-lined street. 7 train. 20 min to Grand Central.Near a variety of stores, including a Japanese market, Korean supermarket, banks, restaurants, bars and pharmacies.",https://a0.muscache.com/pictures/miso/Hosting-47848179/original/78e48aaf-e7a0-4f08-a0f3-798b03f6d2e7.jpeg,19303369,https://www.airbnb.com/users/show/19303369,Hiroki,2014-08-01,United States,,within a few hours,96%,86%,f,https://a0.muscache.com/im/pictures/user/User/original/5c77fde8-d978-4e09-ac4d-503ec89d81b3.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/5c77fde8-d978-4e09-ac4d-503ec89d81b3.jpeg?aki_policy=profile_x_medium,Elmhurst,300.0,353.0,"['email', 'phone']",t,t,Neighborhood highlights,Woodside,Queens,40.74804,-73.89966,Private room in townhouse,Private room,1,,2.5 shared baths,1.0,,"[""Heating"", ""TV"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dedicated workspace"", ""Wifi""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,0,2024-11-04,2,0,0,2022-02-23,2022-10-01,4.0,3.5,2.0,5.0,2.5,5.0,1.5,,f,255,6,249,0,0.06
